index,SAVSNET_consult_id,Narrative,SAVSNET MPC,Consult_date,Species
1711,3676320,"""REASON bosoter.  doingok , no probelms reported.  EXAM bright andf alert , pink colour , hydration ok , heart rarte 160 no murmru or arrythia ,a bdomen ok.  tricat/felv a357b01/67el01""",other_unwell,2017-09-28 09:41:55,cat
1713,487937,"""Good health. Next appointment in 3 weeks.""",vaccination,2015-07-21 17:15:46,cat
1716,1826332,"""3.87kg clipped claws. Some weight loss. Not able to ausc thorax as purring so much.""",other_healthy,2016-07-02 12:09:40,cat
1717,1860428,"""grade 3/5 heart murmur detected on exam, no clinical symptoms. advise re heart scan and pro bnp bloods.""",vaccination,2016-07-09 12:00:26,cat
1722,5925757,Traumatic alopecia around tail base > fleas. BAR EDUF PUPD- Vd-. Chest/abdo/lnn/mm/eyes/ears/teeth ok. HPC sign up. restart vacc. nobivac tricat/feLV. 2nd vacc in 3-4 weeks. Discussed importance fo monthyl f/w. Next appointment in 3 weeks.,vaccination,2019-04-01 10:02:11,cat
1723,1167306,"""H - managing ok with meds. PE - R eye ulcer now healed. conjunctiva still quite injected/inflamed still. small scab on scruff region. p - continue meds until weds eve, then stop. ulcer healed but longer for conjunctiva.""",other_unwell,2016-02-08 16:02:53,cat
1727,2810602,"""in fo r6 monthly chk up, owners have on concerns. bright, alert and responsive,mucous membranes pink, crt<2secsk,mucous membranes not tacky, no skin tent teeth good no oral lesions. eyes/ears/skin ok. lns normal. heart rate 200 rhythm <<identifier>> no murmur. femoral pulse strong good qualtiy. nothing abnormal detected on abdo palp. body condition score 3/5.""",vaccination,2017-02-17 18:17:25,cat
1733,4032039,"""Vomiting. Always been bit of a sicky cat, last fortnight started vomiting daily a few times a day. bring up food/ froth. Toilets outside. Drinks a lot. Appetite good. Under treatment for hyper T4 with tablets but may be sicking up. On CE teeth ok, NAD chest ausc, HR 200, on abdo palp kidneys small and shrivelled, otherwise NAD. Lns WNLs. Adv bloods, discussed lab closed for xmas now so can run part in hs then have back for T4 or run all together next week. O opts for latter as chronic problem. In mean time little often feeding. bland diet. Discussed concerned regarding kidney disease also thyroid possible not v well controlled""",other_healthy,2017-12-22 18:10:02,cat
1734,3891571,"""Not quite herself recently. Off her food and quieter than normal. No Gi or resp signs. No vomting. No wounds or licking anywhere particular. o has no concerns. Hc - ok, had flea treatment 1 week ago, but dirt still present. given booster and wormer. Ears, eyes, nose, mouth, teeth, skin, abdominal palpation and thoracic auscultation NAD. LN WNL. Stiff and reluctant to extend LH esp around stifle. No wounds. No scuffing of nails. Tx as soft tissue injection re-ex if any other sins develop.""",trauma,2017-11-17 14:41:49,cat
1737,5874455,"Booster. <<name>> and daughter brought in, reports no problems, doing well in self, eats oral biscuits quite well; also has 2 sachets per day; wt gain noted but not as much as <<location>>. pe - oral exam ok - mild\mod tartar G+1 present h\l normal ratea nd rhythm, no murmur present abd - WNL. confirmed microchip over hsoulders. nobivac tricat+felv sc lhindleg area - warned of possible lethargy. o declined flea\wormers",vaccination,2019-03-19 10:04:41,cat
1744,862813,"""been with O for about 6 months, moved out of a house with a dog &amp; 4 children. was aware he had arthritis. eats well, drinking - O never notices him drink. no i/chip. mucous membranes pink, slight ocular discahrghe, teeth - some tartar, chest ok, abdo palp ok, stiff &amp; slight weakness on back end. some muscle atrophy.""",other_healthy,2015-11-25 17:36:18,cat
1755,5489385,"Blood in f+. Off colour all week. Friday 2 puddles of blood on bedding, no f+. Today fresh blood in f+ and some mucous. Hiding away, not wanting affection.  Not wanting treats. Has been eating okay.  up to date with f/w tx. Not been seen to strain to urinate. Blood seen in litter tray.  PE: BAR.  eyes, ears and nose NAD. HR 192, no murmur, clear lungs. abdo palp NAD but grumbles. OR never likes having abdo felt.  T 38.9. Possibly pyrexic during week hence off colour nature. Hazy history but sounds like colitis.  As temperature high treat with MNZ and see back in 3-5 days.",gastroenteric,2018-12-16 19:27:45,cat
1758,3620829,"""Lots of fleas. Endectrid given and advise to comb. Rest OK. Needs vaccination in2w""",other_healthy,2017-09-14 17:21:55,cat
1760,2863724,"""BIOP 3 weeks. O no concerns except seems very itchy round head. Not been flea treated. O concerned re ringworm but no lesions seen, no hair loss. Ears both very waxy: brown/black wax. Poss mites?  O reports sneezing at home and mild oculonasal discharge, o says was worse when got him but improving steadily. NAD on ce, temperature wnl. Adv rc 1 week and if better can start vaccs. Discussed castration, vaccs etc.  Next appointment in 1 week.""",pruritus,2017-03-03 16:45:19,cat
1763,4006621,"""O reports DUDE normally and no concerns at the moment. Significant tartar and gingivitis present on molars, owner to book in for dental. NAD in eyes and ears. NAD on auscultation of heart and lungs, HR and RR WNL. NAD on abdo palpation. LNs WNL. Dicsussed anaesthetic risk and how we aim to reduce it as owners concerned with doing dentals as one of her cats has previously passed away under a general anaesthetic. Tricat A360B01. FeLV 6F5601""",vaccination,2017-12-18 09:21:37,cat
1765,1794433,"""No concerns, growing well, NAD. Chipped. 2nd tricat + felv vaccination. Neuter in 3 months.""",vaccination,2016-06-27 09:25:18,cat
1773,887858,"""cc: not eating/drinking properly for min 3 days. temperature normal. pain ant abdomen. bladder palpable. inj/tx.<<identifier>>.""",gastroenteric,2015-12-02 09:38:15,cat
1775,1058150,"""POC. O reports eating well. Excellent weight recovery. Well hydrated &amp; sockets clean.""",post_op,2016-01-14 16:34:05,cat
1776,605813,"""looks to be settling nicely- report if worried.""",other_healthy,2015-09-14 16:14:25,cat
1780,983851,"""""",other_healthy,2015-12-28 10:41:32,cat
1783,5137424,Been very well. BP 180mmHg today so going back up. re-start amodip at lower dose this time. plan check in 1 month.  Next appointment in 1 month.,other_unwell,2018-10-02 11:37:02,cat
1790,2051346,"""Lame in R fore for about a week, happened when O on holiday. 4/10 lame in consult, thickened skin over R shoulder and found healing puncture wound. No heat/pain/swelling in joint, full ROM and no crepitus. Starting NSAIDs only, discussed with O that would expect to see signs of infection by now if antibiotics needed. Recheck in a week, monitor for swelling etc.  Next appointment in 1 week.""",trauma,2016-08-19 19:27:45,cat
1794,136460,"""Sneezing & coughing, eating, drinking fine, no gagging/retching,chest sounds fine, tc 39.0 advise treat for URT inf. Also has focal areas of dermatitis on dorsum, does overgroom, no fleas etc seen. Next appointment in 2 weeks.""",other_healthy,2014-08-01 15:35:51,cat
1798,1614203,"""WEIGHT CHECK: AOK, good weight gain!.  Good body condition though still muscle atrophy lumbars. BAR BCS 4/9. eating well, still very agile and mobile, PD as before. Recheck bloods/BP/urine again with booster in September.""",other_healthy,2016-05-17 17:01:56,cat
1799,4719437,"""""",other_healthy,2018-07-09 19:25:42,cat
1809,4153605,"""""",trauma,2018-01-29 09:01:56,cat
1814,1015740,"""""",other_healthy,2016-01-05 17:36:09,cat
1821,233963,"""SIT @ head/pinnae. ? harvest mite. Flea dirt found also. Ddx harvest mitse, FAD.""",pruritus,2014-10-28 10:24:00,cat
1822,825542,"""""",other_unwell,2015-11-16 17:24:06,cat
1823,6534745,"OR very itchy - pulling out fur. CS 5/9 <<name>> loss ventral abdomen and lower legs, signs of successful re-growth of hair related to period being re-homed in a flat. Pruritus returned when back living in a house with a garden. Flea dirt -ve on wet paper. NAD on palpation of abdomen NAD on auscultation of Chest.  Suspect contact allergy dermatitis (see previous history from <<identifier>> vets). Offered BS with possible immunotherapy but O would prefer symptomatic treatment. Plan tx with LA steroid today and supplied Stronghold Plus.  Next appointment in 1 week. If not very much better",pruritus,2019-08-13 17:06:21,cat
1824,2719536,"""Vets Initials:<<name>> Vaccination check. Wt: 5.68 kg. BCS (out of 9):4-5/9, well muscled. Coat/ Hair/ Skin:nad other than mild scurf, pinnae clean. Flea comb: No flea dirt.  Teeth:mild tartar UPM4s, otherwise ok. Hr:200 with 1/6 murmur but v stressed. Appetite:nad. Thirst:nad. Mobility:likes to be out a lot, only catches v occasional prey. Microchip: Yes (scans fine and in the correct location).  Been well in himself, no coughing/sneezing/V+/D+, skin resolved nicely after last visit. Bright Alert Responsive, nad on exam other than above. Vacc: Tricat A350D01 Felv 5TUF01. O ok fro flea and worm treatment - stops flea treatment over winter - warned can still get fleas at this time, worms occasionally - advised at least twice yearly, preferable 4 times a year. See in 3-4 weeks for 2nd vacc, O will bring vacc card.  Last WORM and FLEA treatments?: What? When?  Data has been checked today? Y / **DELETE ONE OPTION** / N. Next appointment in 3 weeks. 2nd vacc""",vaccination,2017-01-26 14:33:02,cat
1832,4078750,"""weight cx. doing well, no concerns. back to her normal self. has gained a further 160g in 1 month. adv'd continued monitoring at home. re-ex if necessary. FOC as only weighed today, no exam""",other_healthy,2018-01-09 09:03:32,cat
1839,6062113,clinical exam all nothing abnormal detected.  Next appointment in 3 weeks.,vaccination,2019-05-03 14:58:58,cat
1840,146668,"""Sl weight gain. Taking Felimazole OK. Hr180. Still occ cough/gag and exagerated swallowing behaviour. Less twitching. PUPD yesterday. Off Metacam 36hrs.""",other_unwell,2014-08-11 09:18:38,cat
1845,6467480,"2 month history of falling off sofa, 2 week history of seeming off balance when she shakes herself. Also overgrooming problem. Trialled 5day loxicom last time for the grooming which OR made no difference. Occ brings up furballs. Fairly chronic soft stools. On sensitivity diet. Recent bloods WNL (except haemoglobin sl low). Regular parasite tx. CE: BAR, ears clear, teeth ok, Hr120bpm regular rhythm, abdo palp NAD. T normal. No skin tent. No abnormal neurological signs. Menace intact, PLR normal/consensual. Proprioception normal. Stiff on HL extension and hunched gait when walking. Barbed hair along L side thorax. No open wounds. ?pain ?cog dysfun.  Trial longer term loxicom. Consider yumove and aktivait.",other_unwell,2019-07-31 16:49:24,cat
1847,2310904,"""no problems reported- eyes 100% now. generalised c/u aok. 2nd vacc nobivac tricat and FeLV. adv rv if eye problem reoccurs""",vaccination,2016-10-17 09:59:25,cat
1849,2077836,"""Discussed results - hyperT4 despite treatment. O r is applying treatment fine. Adv incr dose to 0.1ml. O interested in thyroid diet - adv worth a try as currently fed all sorts of food. Is going away for 2 weeks so will order when back.  Next appointment in 1 month. cu""",other_healthy,2016-08-26 09:37:45,cat
1864,2268946,"""hpc 6mth check. hr 172.""",other_healthy,2016-10-07 08:56:10,cat
1871,2822442,"""demo given to owner, unsure if she will manage as one one at home to help her and <<identifier>> can be quite wriggly. Gave dose in consult tonight, advised owner to try dose tomorrow but any problems to call us so we can make an app to help her give dose and get her to do it in the consult with us.""",other_healthy,2017-02-21 16:34:42,cat
1873,5965455,rpt stronghold not due quantex.,vaccination,2019-04-10 08:55:30,cat
1879,5262645,"cat bite abscess on head, clipped hair and picked scab off and lots of pus removed. advise antibiotics adn resee if not improved at end of antibiotics.",other_healthy,2018-10-27 15:27:20,cat
1884,2257193,"""treated for fleas and discussed further treatment and house etc.""",other_healthy,2016-10-04 17:39:31,cat
